,Timestamp,Comments,comments_comp,comments_neg,comments_neu,comments_pos
133,8/12/2018,13,0.11005088,0.079815289,0.798756956,0.117852754
134,8/13/2018,7,0.227871357,0.044152416,0.81011351,0.145721574
135,8/14/2018,8,0.206958707,0.061160471,0.756808354,0.182065253
136,8/15/2018,18,0.229201615,0.048144741,0.710482428,0.214424916
137,8/16/2018,11,0.232022341,0.049703997,0.787614483,0.162639556
138,8/17/2018,14,0.262516601,0.043230383,0.77465616,0.163884266
139,8/18/2018,3,0.206539841,0.068269841,0.80235873,0.129403175
140,8/19/2018,10,0.210690194,0.057821371,0.794255468,0.147919722
141,8/20/2018,15,0.246963333,0.039134997,0.794765278,0.166130031
142,8/21/2018,9,0.130613704,0.055603968,0.83249709,0.10269418
143,8/22/2018,15,0.230673469,0.04332836,0.83859063,0.118066916
144,8/23/2018,16,0.218434752,0.053358132,0.805221667,0.130730676
145,8/24/2018,5,0.088016071,0.094119048,0.788569444,0.117255952
146,8/25/2018,12,0.190755316,0.06587888,0.775772429,0.15836952
147,8/26/2018,28,0.333075041,0.035663639,0.727270141,0.23519287
148,8/27/2018,20,0.092702172,0.096538411,0.75025924,0.148443737
149,8/28/2018,20,0.241487822,0.038502462,0.758991469,0.200001788
150,8/29/2018,11,0.235444261,0.045146178,0.806329426,0.148561338
151,8/30/2018,11,0.084328561,0.183877273,0.714279545,0.101809848
152,8/31/2018,7,0.27727453,0.05138547,0.754916239,0.185982906
153,9/1/2018,9,0.239660989,0.049120885,0.819231605,0.131690202
154,9/2/2018,0,,,,
